"code","lambdaZM_hat_T","lambdaZM_lo_T","lambdaZM_hi_T"
125,0.000123123645476931,5.44974764517634e-05,0.000594509530427307
126,0.000117964235488853,5.55239513823815e-05,0.000471666365313318
127,0.000118635393679414,5.49102377974549e-05,0.000494211509383659
128,0.000123665627824643,5.27499803065521e-05,0.000545523045298057
129,0.000118529203236588,5.24439028746711e-05,0.000565312665855166
130,0.000114609742624721,5.39794403243613e-05,0.000616973790920027
131,0.000110340604534756,5.35481732501356e-05,0.000554618340837903
132,0.00011889568077374,5.35829110398557e-05,0.000607303705105216
133,0.000115572829366494,5.35153028803425e-05,0.000517724019616886
134,0.000111801468148545,5.46382457704046e-05,0.000528123945982759
135,0.000108754096514724,5.39180618147208e-05,0.000615230929383406
136,0.000119621553009005,5.2255750908255e-05,0.000573000597865922
137,0.000115509250890816,5.2428824776439e-05,0.000576092081132585
138,0.000112318018792779,5.26875920171792e-05,0.000522573756766846
139,0.000108177397101816,5.37601891463569e-05,0.000564853258680219
140,0.000116734656225171,5.39813549725394e-05,0.000581495489689474
141,0.000113695842012989,5.35562902354529e-05,0.000608793644782496
142,0.000110379342442529,5.42565027553219e-05,0.000465464976374332
143,0.000106978100286247,5.51619457172018e-05,0.000497207639251271
144,0.000134893684463406,5.34741953891195e-05,0.000602641987530798
145,0.000129331604949302,5.3762122861755e-05,0.000514117312096188
146,0.000126684591310263,5.45123451256491e-05,0.000546619444984074
147,0.000121977364953365,5.30282703836684e-05,0.000551314554646195
148,0.000128493085192845,5.41987450581875e-05,0.000515299780766768
149,0.000125249079735062,5.48531146901963e-05,0.000614878660696053
150,0.000122951332059136,5.51096023827951e-05,0.000639105503666761
151,0.000119869213247999,5.62271174508028e-05,0.000675662439284206
152,0.00012944245797882,5.35662924820207e-05,0.000541844893554643
153,0.000124726339310664,5.43922546303649e-05,0.00057877444355045
154,0.000123993865656908,5.41390402806156e-05,0.000450041458653748
155,0.000119032794974666,5.44529094084221e-05,0.000484259840848156
156,0.000125146731450747,5.47870073154648e-05,0.000610638555875197
157,0.000121781820843155,5.46898437780245e-05,0.000503423950591278
158,0.000121204251016911,5.51788521166483e-05,0.000514142850621948
159,0.000117247487797723,5.60844647528787e-05,0.000615554951786944
